ID,Name,Concepticon_ID,Concepticon_Gloss
1_bainan,*bainan,,
2_bakanan,*bakanan,,
3_bakiz,*bakiz,,
4_balgiz,*balgiz,,
5_balluz,*balluz,,
6_bandan,*bandan,,
7_bannan,*bannan,,
8_bardaz,*bardaz,,
9_barwon,*barwōn,,
10_barzan,*barzan,,
11_bastan,*bastan,,
12_baugjanan,*baugjanan,,
13_bazjan,*bazjan,,
14_baan,*baθan,,
15_bebruz,*bebruz,,
16_bendanan,*bendanan,,
17_benutaz,*benutaz,,
18_bergan,*bergan,,
19_berganan,*berganan,,
20_beudanan,*beudanan,,
21_beuganan,*beuganan,,
22_bidjanan,*bidjanan,,
23_bladan,*bladan,,
24_blikan,*blikan,,
25_blodan,*blōdan,,
26_brandaz,*brandaz,,
27_braudan,*braudan,,
28_brekanan,*brekanan,,
29_brenganan,*brenganan,,
30_brestanan,*brestanan,,
31_brunnon,*brunnōn,,
32_brustz,*brustz,,
33_brudiz,*brūdiz,,
34_brukanan,*brūkanan,,
35_budmaz,*budmaz,,
36_bugon,*bugōn,,
37_bukkaz,*bukkaz,,
38_burdan,*burdan,,
39_burdiz,*burdiz,,
40_burojanan,*burōjanan,,
41_bo,*bō,,
42_boguz,*bōguz,,
43_bokz,*bōkz,,
44_boko,*bōkō,,
45_bosmaz,*bōsmaz,,
46_buran,*būran,,
47_dagaz,*dagaz,,
48_daigaz,*daigaz,,
49_dailiz,*dailiz,,
50_dalaz,*dalaz,,
51_dampaz,*dampaz,,
52_daupjanan,*daupjanan,,
53_dawwo,*dawwō,,
54_deljaz,*deljaz,,
55_deuzan,*deuzan,,
56_drankan,*drankan,,
57_draumaz,*draumaz,,
58_drenkanan,*drenkanan,,
59_dreupanan,*dreupanan,,
60_dribanan,*drībanan,,
61_duguniz,*dugunθiz,,
62_duran,*duran,,
63_dediz,*dēdiz,,
64_donan,*dōnan,,
65_dubon,*dūbōn,,
66_end,*end,,
67_ero,*erθo,,
68_etanan,*etanan,,
69_fader,*fadēr,,
70_fallanan,*fallanan,,
71_falanan,*falθanan,,
72_fanxanan,*fanxanan,,
73_faranan,*faranan,,
74_farnan,*farnan,,
75_fastenan,*fastēnan,,
76_fedworez,*fedwōrez,,
77_fellan,*fellan,,
78_felxanan,*felxanan,,
79_feluz,*felθuz,,
80_fengraz,*fengraz,,
81_fenanan,*fenθanan,,
82_fextanan,*fextanan,,
83_fexu,*fexu,,
84_fiskaz,*fiskaz,,
85_flaiskaz,*flaiskaz,,
86_flasko,*flaskō,,
87_flauxz,*flauxz,,
88_flaxsan,*flaxsan,,
89_fleuganan,*fleuganan,,
90_fleuxanan,*fleuxanan,,
91_flextanan,*flextanan,,
92_floduz,*flōduz,,
93_freusanan,*freusanan,,
94_frijondz,*frijōndz,,
95_frustan,*frustan,,
96_fuglaz,*fuglaz,,
97_fulgenan,*fulgēnan,,
98_fulkan,*fulkan,,
99_fulon,*fulōn,,
100_funxwstiz,*funxwstiz,,
101_furxtin,*furxtīn,,
102_furxo,*furxō,,
103_fuwer,*fuwer,,
104_fuxsaz,*fuxsaz,,
105_fodran,*fōdran,,
106_gaistaz,*gaistaz,,
107_gallan,*gallan,,
